validation_pair_id,method,candidate_index,gene_symbol,gene_entrez_id,median_rank_percentile,mean_rank_percentile,q1_rank_percentile,q3_rank_percentile,min_rank_percentile,max_rank_percentile,seed_0_rank_percentile,seed_10_rank_percentile,seed_20_rank_percentile,seed_30_rank_percentile,seed_40_rank_percentile,seed_50_rank_percentile,seed_60_rank_percentile,seed_70_rank_percentile,seed_80_rank_percentile,seed_90_rank_percentile
2ef0159fc4e506342c35,N2V-MLP,28069,DRD1,1812,49.46685508735868,44.27286742034944,38.62410071942446,57.58286228160329,1.1091127098321343,74.20135320315177,65.5853888317917,41.1549331963001,58.654504967454606,49.3533744433025,54.367934224049336,49.58033573141487,10.941247002398082,74.20135320315177,37.78048989379925,1.1091127098321343
2ef0159fc4e506342c35,N2V-MLP,29557,HTR1A,3350,20.215613223706747,25.347079479273724,14.207027235354573,35.79297276464543,0.02997601918465228,66.11639260020554,66.11639260020554,47.67685851318945,22.075196985268928,15.1207605344296,13.902449468996231,39.64328537170264,6.30781089414183,24.242034943473794,18.35602946214457,0.02997601918465228
2ef0159fc4e506342c35,N2V-MLP,46340,,1816,21.775436793422404,26.14979445015416,10.789761048304214,40.500278348749575,6.736039739636862,54.937478588557724,54.937478588557724,10.074083590270641,10.219681397738952,24.338386433710173,49.66812264474135,44.094724220623505,19.212487153134635,12.5,29.71694073312778,6.736039739636862
2ef0159fc4e506342c35,RF,17723,DRD3,1814,34.11324511819116,32.43694330250086,8.51399237752655,53.141593867762936,1.7407502569373072,69.48013018156902,56.11189619732785,44.23068687906817,1.7407502569373072,8.081748886605002,69.48013018156902,63.68726447413498,2.999743062692703,42.85500171291538,25.37148852346694,9.810722850291196
2ef0159fc4e506342c35,RF,18587,DRD2,1813,7.085581534772182,9.10382408359027,6.0192917094895515,11.16954650565262,3.368019869818431,22.27753511476533,9.249743062692703,5.013489208633094,11.80948098663926,5.911699212058925,7.740236382322713,6.4309266872216515,12.895041109969167,6.342069201781432,3.368019869818431,22.27753511476533
2ef0159fc4e506342c35,RF,19563,DRD4,1815,48.420906132237064,54.85836330935253,41.09096651250428,70.74688463514903,19.97152278177458,99.82014388489209,99.82014388489209,65.1689362795478,42.19338814662556,19.97152278177458,52.87234498115793,43.969467283316206,88.31149366221308,22.94664268585132,40.72349263446386,72.60620075368277
2ef0159fc4e506342c35,RF,23111,HTR2A,3356,10.931611853374443,12.821492805755398,5.894302415210689,19.054042480301472,0.85431654676259,34.32254196642686,12.049289140116478,0.85431654676259,8.687692702980472,4.963172319287427,21.388960260363138,10.699297704693388,11.163926002055499,22.94664268585132,1.1390887290167866,34.32254196642686
2ef0159fc4e506342c35,RF,28069,DRD1,1812,63.31309952038369,56.63583418979103,47.02943002740665,73.83414696813978,10.15865878725591,85.81599006509079,45.395469338814664,72.76464542651593,85.81599006509079,58.92428914011648,67.7019099006509,74.19064748201438,51.9313120931826,10.15865878725591,83.96282973621103,15.512589928057555
2ef0159fc4e506342c35,RF,29557,HTR1A,3350,18.82975762247345,20.965763103802676,12.77460174717369,26.653498629667695,2.570443645083933,40.603588557725246,38.193730729701954,40.603588557725246,24.060037684138404,18.531603288797534,10.281774580335732,2.570443645083933,11.163926002055499,27.51798561151079,19.127911956149365,17.606628982528264
2ef0159fc4e506342c35,RF,46340,,1816,39.72250770811922,35.76363908872902,25.38835003425831,41.40598235697156,10.15865878725591,57.477946214457006,40.61108256252141,40.603588557725246,22.033444672833163,51.65831620417951,57.477946214457006,35.45306611853375,38.84142685851319,10.15865878725591,19.127911956149365,41.67094895512162
96881d08e0b9193babeb,HANAMI,372,ADRB1,153,13.03956834532374,14.660414525522437,8.050702295306612,18.15262076053443,5.759677971908188,34.39105858170606,6.352774922918808,7.36981843096951,10.093353888317917,5.759677971908188,34.39105858170606,12.994604316546763,13.08453237410072,20.265930113052416,18.133350462487154,18.159044193216854
96881d08e0b9193babeb,HANAMI,10041,HTR1B,3351,22.06984412470024,22.10538711887633,14.887375813634806,24.18154761904762,10.356714628297363,46.44998287084618,10.356714628297363,12.559952038369305,24.723792394655703,13.170178143199726,46.44998287084618,21.871788283658788,22.26789996574169,20.03896882494005,22.554813292223365,27.059780746831105
96881d08e0b9193babeb,HANAMI,23070,HTR2A,3356,8.884677971908188,9.685894141829396,7.705442788626241,11.682618191161357,2.4837273038711887,17.39893799246317,5.297190818773553,8.329051044878383,7.8965399109284,2.4837273038711887,15.91298389859541,12.136005481329223,7.641743747858856,17.39893799246317,10.322456320657759,9.440304898937992
96881d08e0b9193babeb,HANAMI,29524,HTR1A,3350,14.466640972935938,13.378939705378556,8.448955121616994,15.265823055841041,3.3637375813634804,27.136861939020214,7.778776978417266,8.86647824597465,13.853203151764303,3.3637375813634804,27.136861939020214,15.080078794107571,8.309780746831107,18.86990407673861,15.26635834189791,15.264217197670435
