validation_pair_id,condition_group,drug_name,disease_label,method,candidate_count,best_candidate_index,best_gene_symbol,best_gene_entrez_id,selection_rule,median_rank_percentile,mean_rank_percentile,q1_rank_percentile,q3_rank_percentile,min_rank_percentile,max_rank_percentile,seed_0_rank_percentile,seed_10_rank_percentile,seed_20_rank_percentile,seed_30_rank_percentile,seed_40_rank_percentile,seed_50_rank_percentile,seed_60_rank_percentile,seed_70_rank_percentile,seed_80_rank_percentile,seed_90_rank_percentile
e7ebb1eb4b1fb48a5af5,cardiovascular_hypertensive,propafenone,Ventricular Fibrillation,N2V-MLP,2,32088,SCN5A,6331,lowest ten-seed median rank percentile; ties by mean then index,21.70584960602946,27.61754881808839,13.28419407331278,27.13793251113395,7.727389516957862,68.75214114422748,8.393285371702637,28.39157245632066,7.727389516957862,22.130866735183282,68.75214114422748,21.28083247687564,20.390116478245975,10.91555327166838,23.377012675573827,64.81671805412813
e7ebb1eb4b1fb48a5af5,cardiovascular_hypertensive,propafenone,Ventricular Fibrillation,RF,2,32088,SCN5A,6331,lowest ten-seed median rank percentile; ties by mean then index,11.374293422404932,18.43386005481329,9.270619218910586,28.832915810208974,0.9303271668379582,45.230601233299076,12.049289140116478,26.83603117505995,1.3532031517643028,38.6080421377184,45.230601233299076,10.699297704693388,0.9303271668379582,10.15865878725591,8.974606029462144,29.498544021925316
e881e9dface1cf523164,cardiovascular_hypertensive,procainamide,Ventricular Fibrillation,HANAMI,2,32205,SCN5A,6331,lowest ten-seed median rank percentile; ties by mean then index,38.32862281603289,36.57952209660842,32.264902363823225,42.907995032545394,10.613651935594381,53.81980130181569,43.3538883179171,46.377183967112025,25.443216855087357,37.90681740322028,53.81980130181569,41.570315176430285,30.54984583761562,37.410071942446045,10.613651935594381,38.75042822884549
e881e9dface1cf523164,cardiovascular_hypertensive,procainamide,Ventricular Fibrillation,TriMoGCL,2,32205,SCN5A,6331,lowest ten-seed median rank percentile; ties by mean then index,37.113523466940734,33.6129667694416,21.939234326824256,38.56736039739637,9.215484755053101,59.72293593696472,18.698612538540598,37.2066632408359,17.002826310380268,37.40150736553614,59.72293593696472,31.661099691675233,49.24417608770127,38.95597807468311,9.215484755053101,37.02038369304557
e881e9dface1cf523164,cardiovascular_hypertensive,procainamide,Ventricular Fibrillation,TriNet,2,32205,SCN5A,6331,lowest ten-seed median rank percentile; ties by mean then index,12.5,21.4613309352518,5.278455806783144,34.49008650222679,0.7001541623843782,68.83350462487154,21.464970880438507,6.134378211716341,0.7001541623843782,18.865621788283658,68.83350462487154,5.986639260020555,38.83179170948955,5.042394655704008,2.449468996231586,46.30438506337787
e881e9dface1cf523164,cardiovascular_hypertensive,procainamide,Ventricular Fibrillation,N2V-MLP,2,32205,SCN5A,6331,lowest ten-seed median rank percentile; ties by mean then index,25.24409044193217,27.31243576567318,9.70741264131552,30.671891058581707,3.5628639945186706,67.72653305926687,4.87324426173347,62.855429941760875,3.5628639945186706,15.172147995889002,67.72653305926687,31.06372045220966,29.496402877697843,7.885834189791025,21.681226447413497,28.80695443645084
e881e9dface1cf523164,cardiovascular_hypertensive,procainamide,Ventricular Fibrillation,RF,2,32205,SCN5A,6331,lowest ten-seed median rank percentile; ties by mean then index,7.817317574511819,21.171527064063035,2.91249143542309,25.97368533744433,0.20340870161014046,91.1720623501199,1.3082391229873245,91.1720623501199,8.687692702980472,6.946942446043166,50.43144056183625,29.10457348406989,16.58102089756766,2.1850376841384036,5.0948526892771495,0.20340870161014046
e8db96a56eb4a98b6dfe,psychiatric_mood,escitalopram,Bipolar Disorder,HANAMI,3,44599,ADRA1A,148,lowest ten-seed median rank percentile; ties by mean then index,5.699725933538883,8.327124015073656,3.7164910928400134,9.969167523124359,2.462315861596437,21.182339842411785,3.22242206235012,3.4922062350119902,4.3893456663240835,2.462315861596437,21.182339842411785,8.324768756423433,6.44912641315519,10.517300445358,4.950325453922576,18.28108941418294
e8db96a56eb4a98b6dfe,psychiatric_mood,escitalopram,Bipolar Disorder,TriMoGCL,3,38986,SLC6A2,6530,lowest ten-seed median rank percentile; ties by mean then index,6.613994518670777,8.034215484755054,3.684909215484755,9.691889345666324,2.419492977046934,25.220537855429942,8.28194587187393,7.0443645083932855,25.220537855429942,2.665724563206578,6.18362452894827,10.161870503597122,10.921976704350804,3.6485097636176773,3.794107571085988,2.419492977046934
e8db96a56eb4a98b6dfe,psychiatric_mood,escitalopram,Bipolar Disorder,TriNet,3,44599,ADRA1A,148,lowest ten-seed median rank percentile; ties by mean then index,13.481714628297361,17.186536485097637,9.284536656389173,28.296826824254882,2.0940390544707093,38.347893114080165,8.742291880781089,17.407502569373072,2.0940390544707093,12.975334018499487,10.911270983213429,32.17925659472422,31.926601575882152,3.2930798218568005,13.988095238095237,38.347893114080165
