candidate_index,condition_group,pool_index_zero_based,global_triplet_disease_drug_gene,disease_label,disease_cui,disease_mesh,disease_local_global_id,drug_name,drugbank_id,drug_local_id,drug_global_id,gene_symbol,gene_entrez_id,gene_local_id,gene_global_id,median_top_percent,q1_top_percent,q3_top_percent,min_top_percent,max_top_percent,hard_clique_positive_seeds,min_ties,max_ties,stored_drug_gene_edge,stored_gene_disease_edge,stored_drug_disease_edge,cycles_label_present,supervised_any_seed,raw_drug_gene_exact,raw_gene_disease_exact_cui,gene_disease_provenance,hierarchy_specificity_flag,raw_drug_disease_exact_cui,disease_cui_source,candidate_conflicting_cui,seed_0_top_percent,seed_0_rank,seed_0_hard_clique,seed_10_top_percent,seed_10_rank,seed_10_hard_clique,seed_20_top_percent,seed_20_rank,seed_20_hard_clique,seed_30_top_percent,seed_30_rank,seed_30_hard_clique,seed_40_top_percent,seed_40_rank,seed_40_hard_clique,seed_50_top_percent,seed_50_rank,seed_50_hard_clique,seed_60_top_percent,seed_60_rank,seed_60_hard_clique,seed_70_top_percent,seed_70_rank,seed_70_hard_clique,seed_80_top_percent,seed_80_rank,seed_80_hard_clique,seed_90_top_percent,seed_90_rank,seed_90_hard_clique,high_priority_top10_percent,validation_pair_id
43287,breast_oncology,43287,"(6, 698, 5641)",Breast Neoplasms,C0006142,D001943,6,cyclosporine,DB00091,4,698,SLCO1B1,10599,3675,5641,23.217497430626928,14.634185508735868,37.21790424803015,9.699383350462488,57.24563206577595,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,19.730644056183625,9215.0,True,38.61125385405961,18033.0,True,57.24563206577595,26736.0,True,33.037855429941764,15430.0,True,13.127355258650224,6131.0,True,19.154676258992804,8946.0,True,26.70435080507023,12472.0,True,10.547276464542652,4926.0,True,9.699383350462488,4530.0,True,43.14405618362453,20150.0,True,False,1436b71c6b76d983f694
32800,breast_oncology,32800,"(6, 702, 4428)",Breast Neoplasms,C0006142,D001943,6,Choline,DB00122,8,702,BCHE,590,2462,4428,16.282331277834878,5.91330507022953,25.22589071599863,1.6765159301130523,58.35046248715314,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,17.906389174374787,8363.0,True,20.53357314148681,9590.0,True,58.35046248715314,27252.0,True,26.78999657416924,12512.0,True,5.706149366221308,2665.0,True,14.658273381294965,6846.0,True,1.6765159301130523,783.0,True,6.534772182254197,3052.0,True,5.265073655361425,2459.0,True,42.79933196300103,19989.0,True,False,415e6af8cddca2e973fe
20678,breast_oncology,20678,"(6, 707, 3437)",Breast Neoplasms,C0006142,D001943,6,calcitriol,DB00136,13,707,VDR,7421,1471,3437,21.01640116478245,6.106008050702295,27.25730130181569,2.8905447070914696,44.471565604659126,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,24.618876327509422,11498.0,True,22.77749229188078,10638.0,True,41.70092497430627,19476.0,True,28.13677629325112,13141.0,True,19.25531003768414,8993.0,True,11.962572798903734,5587.0,True,3.577852004110997,1671.0,True,4.153819801301816,1940.0,True,2.8905447070914696,1350.0,True,44.471565604659126,20770.0,True,False,219e71f7973f1a466718
20690,breast_oncology,20690,"(6, 710, 3437)",Breast Neoplasms,C0006142,D001943,6,Calcidiol,DB00146,16,710,VDR,7421,1471,3437,19.05725419664269,11.439598321342926,34.544685680027406,3.224563206577595,51.13480644056184,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,21.59558067831449,10086.0,True,26.96342925659473,12593.0,True,43.81209318259678,20462.0,True,37.071771154504965,17314.0,True,16.518927714970882,7715.0,True,14.122987324426171,6596.0,True,10.545135320315175,4925.0,True,4.543508050702295,2122.0,True,3.224563206577595,1506.0,True,51.13480644056184,23882.0,True,False,f1ae3596b5fad17184ee
20703,breast_oncology,20703,"(6, 713, 3437)",Breast Neoplasms,C0006142,D001943,6,ergocalciferol,DB00153,19,713,VDR,7421,1471,3437,18.98445529290853,5.547704693388146,34.851939876670095,2.3102946214457005,45.33016443987667,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,18.06269270298048,8436.0,True,25.533144912641315,11925.0,True,43.78639945186708,20450.0,True,37.958204864679686,17728.0,True,19.90621788283659,9297.0,True,7.995032545392258,3734.0,True,2.3102946214457005,1079.0,True,4.731928742720109,2210.0,True,3.0725419664268587,1435.0,True,45.33016443987667,21171.0,True,False,fab4cc779ef279cd7ef5
20716,breast_oncology,20716,"(6, 719, 3437)",Breast Neoplasms,C0006142,D001943,6,cholecalciferol,DB00169,25,719,VDR,7421,1471,3437,14.747130866735183,5.780554128126071,27.43180455635492,1.618705035971223,43.45023980815348,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,18.42668722165125,8606.0,True,22.61904761904762,10564.0,True,29.03605686879068,13561.0,True,39.47841726618705,18438.0,True,10.474477560808497,4892.0,True,11.067574511819116,5169.0,True,1.618705035971223,756.0,True,4.215912983898596,1969.0,True,3.059695101062008,1429.0,True,43.45023980815348,20293.0,True,False,840ecd23b8d1e69401f8
43289,breast_oncology,43289,"(6, 720, 5641)",Breast Neoplasms,C0006142,D001943,6,pravastatin,DB00175,26,720,SLCO1B1,10599,3675,5641,32.63960260363138,20.84350376841384,42.27421634121274,15.636776293251112,71.95957519698527,9,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,19.65356286399452,9179.0,True,42.54881808838643,19872.0,True,41.45041109969168,19359.0,True,37.62846865364851,17574.0,True,27.65073655361425,12914.0,True,24.41332648167181,11402.0,True,71.95957519698527,33608.0,False,15.636776293251112,7303.0,True,16.658102089756767,7780.0,True,46.67480301473108,21799.0,True,False,73b7d7ef4c41bd414b38
9847,breast_oncology,9847,"(6, 738, 2926)",Breast Neoplasms,C0006142,D001943,6,Hydroxocobalamin,DB00200,44,738,MTR,4548,960,2926,54.56599006509079,30.987709832134293,65.06830250085646,27.55010277492292,91.62598492634464,9,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,68.58513189448442,32032.0,True,91.62598492634464,42793.0,False,54.69981157930798,25547.0,True,64.65399109284002,30196.0,True,29.6205892428914,13834.0,True,27.55010277492292,12867.0,True,54.432168550873584,25422.0,True,35.08907159986297,16388.0,True,28.65065090784515,13381.0,True,65.20640630352861,30454.0,True,False,3071ccb0a960225fe38b
4523,breast_oncology,4523,"(6, 739, 2173)",Breast Neoplasms,C0006142,D001943,6,caffeine,DB00201,45,739,ATM,472,207,2173,17.960988352175402,9.26901336073998,52.59399623158616,1.565176430284344,68.32605344295992,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,17.76293251113395,8296.0,True,68.32605344295992,31911.0,True,36.66709489551216,17125.0,True,63.59412470023981,29701.0,True,12.146711202466598,5673.0,True,18.15904419321685,8481.0,True,1.565176430284344,731.0,True,5.479188078108941,2559.0,True,8.309780746831107,3881.0,True,57.90296334361083,27043.0,True,False,d4f5a87d84f491451b97
4316,breast_oncology,4316,"(6, 739, 2133)",Breast Neoplasms,C0006142,D001943,6,caffeine,DB00201,45,739,PIK3CA,5290,167,2133,24.743062692702978,11.556290681740322,46.96332219938335,1.1219595751969853,86.76344638574854,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,dise_info,,22.30858170606372,10419.0,True,86.76344638574854,40522.0,False,32.56680369989723,15210.0,True,65.58752997601918,30632.0,True,9.562350119904076,4466.0,True,15.360568687906817,7174.0,True,1.1219595751969853,524.0,True,27.17754367934224,12693.0,True,10.288198013018157,4805.0,True,51.76216169921206,24175.0,True,False,d4f5a87d84f491451b97
22289,breast_oncology,22289,"(6, 751, 3508)",Breast Neoplasms,C0006142,D001943,6,moxifloxacin,DB00218,57,751,TOP2A,7153,1542,3508,14.521240150736553,11.577702124015072,20.140137889688248,1.567317574511819,41.24914354230901,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,14.319972593353889,6688.0,True,20.420092497430627,9537.0,True,41.24914354230901,19265.0,True,19.30027406646112,9014.0,True,14.72250770811922,6876.0,True,11.694929770469338,5462.0,True,1.567317574511819,732.0,True,7.652449468996232,3574.0,True,11.538626241863652,5389.0,True,38.87461459403905,18156.0,True,False,70ea9482b7b5af9d1ef9
10342,breast_oncology,10342,"(6, 759, 2951)",Breast Neoplasms,C0006142,D001943,6,aminosalicylate,DB00233,65,759,PTGS2,5743,985,2951,3.57678143199726,1.389067317574512,6.915895854744775,0.2976190476190476,63.75042822884549,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,9.371788283658788,4377.0,True,7.326995546420007,3422.0,True,63.75042822884549,29774.0,True,1.5994347379239466,747.0,True,1.3189448441247005,616.0,True,0.2976190476190476,139.0,True,1.2782631038026722,597.0,True,3.0832476875642345,1440.0,True,5.6825967797190815,2654.0,True,4.0703151764302845,1901.0,True,True,89d22b530588f5013d10
35034,breast_oncology,35034,"(6, 759, 4690)",Breast Neoplasms,C0006142,D001943,6,aminosalicylate,DB00233,65,759,PTGS1,5742,2724,4690,7.82588215142172,5.673496916752312,12.548175745118192,4.314405618362453,63.87461459403905,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,12.91538198013018,6032.0,True,6.217882836587872,2904.0,True,63.87461459403905,29832.0,True,7.423347036656389,3467.0,True,4.73621103117506,2212.0,True,5.492034943473793,2565.0,True,4.314405618362453,2015.0,True,11.44655704008222,5346.0,True,8.22841726618705,3843.0,True,27.884121274409043,13023.0,True,True,89d22b530588f5013d10
35043,breast_oncology,35043,"(6, 766, 4690)",Breast Neoplasms,C0006142,D001943,6,mesalazine,DB00244,72,766,PTGS1,5742,2724,4690,8.820443645083934,5.648338472079479,11.711523638232272,2.395940390544707,74.95931825967797,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,11.343782117163412,5298.0,True,6.207177115450497,2899.0,True,74.95931825967797,35009.0,True,8.273381294964029,3864.0,True,2.6550188420692016,1240.0,True,5.46205892428914,2551.0,True,2.395940390544707,1119.0,True,11.834104145255225,5527.0,True,9.367505995203835,4375.0,True,29.68268242548818,13863.0,True,True,de797fa085aa8c7759c5
20957,breast_oncology,20957,"(6, 770, 3461)",Breast Neoplasms,C0006142,D001943,6,dapsone,DB00250,76,770,DHFR,1719,1495,3461,37.170263788968825,25.51922747516273,62.51177629325112,9.498115793079824,82.00582391229874,9,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,30.622644741349777,14302.0,True,41.64739636861939,19451.0,True,82.00582391229874,38300.0,True,56.83025008564577,26542.0,True,32.69313120931826,15269.0,True,19.013360739979444,8880.0,True,68.39457005823913,31943.0,False,23.81808838643371,11124.0,True,9.498115793079824,4436.0,True,64.4056183624529,30080.0,True,False,29b886bfed94066a8fa8
1083,breast_oncology,1083,"(6, 785, 2021)",Breast Neoplasms,C0006142,D001943,6,lidocaine,DB00281,91,785,EGFR,1956,55,2021,32.10431654676259,15.921548475505311,48.65214970880439,5.487752655018842,65.88300787941075,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,30.211545049674545,14110.0,True,55.89885234669407,26107.0,True,65.88300787941075,30770.0,True,51.029890373415554,23833.0,True,15.947242206235012,7448.0,True,15.91298389859541,7432.0,True,14.501969852689276,6773.0,True,5.487752655018842,2563.0,True,33.99708804385063,15878.0,True,41.51892771497088,19391.0,True,False,e4dbbadd91d61fc1c8d7
8746,breast_oncology,8746,"(6, 799, 2644)",Breast Neoplasms,C0006142,D001943,6,bexarotene,DB00307,105,799,RXRB,6257,678,2644,49.49683110654334,36.17837872559095,65.7673860911271,23.734583761562178,77.37238780404248,9,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,35.06337786913326,16376.0,True,77.37238780404248,36136.0,True,62.407930798218565,29147.0,True,66.88720452209661,31239.0,True,50.35971223021583,23520.0,True,23.734583761562178,11085.0,True,76.00205549845838,35496.0,False,34.80644056183625,16256.0,True,39.523381294964025,18459.0,True,48.633949982870845,22714.0,True,False,388ec0a5de3b8438b49a
10464,breast_oncology,10464,"(6, 805, 2951)",Breast Neoplasms,C0006142,D001943,6,paracetamol,DB00316,111,805,PTGS2,5743,985,2951,2.916238437821172,1.4420606372045222,8.659857828023295,0.1648681055155875,28.879753340185,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,9.780746831106544,4568.0,True,7.654590613223707,3575.0,True,28.879753340185,13488.0,True,1.5480472764645423,723.0,True,1.406731757451182,657.0,True,0.1648681055155875,77.0,True,0.4110996916752312,192.0,True,2.5843610825625216,1207.0,True,8.994946899623159,4201.0,True,3.2481157930798217,1517.0,True,True,872fd0ef0ae1c4a241ee
35052,breast_oncology,35052,"(6, 805, 4690)",Breast Neoplasms,C0006142,D001943,6,paracetamol,DB00316,111,805,PTGS1,5742,2724,4690,8.066760877012676,5.121081706063721,13.148766700924972,1.828537170263789,34.35894141829394,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,13.397139431312093,6257.0,True,6.301387461459404,2943.0,True,34.35894141829394,16047.0,True,7.057211373758136,3296.0,True,4.72764645426516,2208.0,True,4.310123329907502,2013.0,True,1.828537170263789,854.0,True,9.076310380267214,4239.0,True,12.403648509763618,5793.0,True,25.90356286399452,12098.0,True,True,872fd0ef0ae1c4a241ee
14868,breast_oncology,14868,"(6, 805, 3112)",Breast Neoplasms,C0006142,D001943,6,paracetamol,DB00316,111,805,GSTP1,2950,1146,3112,26.75252655018842,14.984797875984928,48.70086073997945,5.32930798218568,52.879838985954095,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,20.03040424803015,9355.0,True,52.879838985954095,24697.0,True,51.10268927714971,23867.0,True,49.31697499143542,23033.0,True,33.4746488523467,15634.0,True,18.07125727989037,8440.0,True,7.960774237752655,3718.0,True,5.32930798218568,2489.0,True,13.955978074683111,6518.0,True,46.85251798561151,21882.0,True,False,872fd0ef0ae1c4a241ee
1111,breast_oncology,1111,"(6, 806, 2021)",Breast Neoplasms,C0006142,D001943,6,gefitinib,DB00317,112,806,EGFR,1956,55,2021,45.15673175745118,33.062478588557724,64.41471822541966,9.594467283316204,68.9405618362453,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,37.05464200068516,17306.0,True,65.8273381294964,30744.0,True,66.01361767728675,30831.0,True,68.9405618362453,32198.0,True,34.63943131209318,16178.0,True,28.500770811921893,13311.0,True,32.53682768071257,15196.0,True,9.594467283316204,4481.0,True,60.17685851318945,28105.0,True,53.2588215142172,24874.0,True,False,3b10a2ecb03440bb27a8
10525,breast_oncology,10525,"(6, 815, 2951)",Breast Neoplasms,C0006142,D001943,6,indomethacin,DB00328,121,815,PTGS2,5743,985,2951,2.727817745803357,1.2118876327509422,6.463043850633778,0.1691503939705378,42.59592326139089,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,12.926087701267557,6037.0,True,6.5647482014388485,3066.0,True,42.59592326139089,19894.0,True,1.3724734498115794,641.0,True,1.1583590270640631,541.0,True,0.1691503939705378,79.0,True,0.5267214799588901,246.0,True,2.473021582733813,1155.0,True,6.157930798218568,2876.0,True,2.9826139088729016,1393.0,True,True,c52dd49a218a21036bf5
35061,breast_oncology,35061,"(6, 815, 4690)",Breast Neoplasms,C0006142,D001943,6,indomethacin,DB00328,121,815,PTGS1,5742,2724,4690,7.944715656046591,4.594895512161699,15.16947156560466,2.068345323741007,43.548732442617336,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,16.58102089756766,7744.0,True,5.295049674546077,2473.0,True,43.548732442617336,20339.0,True,6.896625556697499,3221.0,True,4.361510791366906,2037.0,True,4.340099349092155,2027.0,True,2.068345323741007,966.0,True,8.992805755395683,4200.0,True,10.934823569715656,5107.0,True,25.984926344638573,12136.0,True,True,c52dd49a218a21036bf5
20152,breast_oncology,20152,"(6, 820, 3411)",Breast Neoplasms,C0006142,D001943,6,omeprazole,DB00338,126,820,AHR,196,1445,3411,46.725119904076735,24.653669921205893,59.19889088729017,5.933110654333676,84.37178828365879,9,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,45.36442274751627,21187.0,True,80.37213086673518,37537.0,True,84.37178828365879,39405.0,False,58.09566632408359,27133.0,True,59.56663240835903,27820.0,True,17.7500856457691,8290.0,True,47.88026721479959,22362.0,True,5.933110654333676,2771.0,True,9.326824254881808,4356.0,True,45.56997259335389,21283.0,True,False,8c48f965dec85563e104
14892,breast_oncology,14892,"(6, 835, 3112)",Breast Neoplasms,C0006142,D001943,6,clozapine,DB00363,141,835,GSTP1,2950,1146,3112,23.49156389174375,16.895769099006507,59.18818516615279,6.164354230900994,72.22293593696472,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,25.528862624186367,11923.0,True,65.58752997601918,30632.0,True,72.22293593696472,33731.0,True,63.10594381637547,29473.0,True,21.45426515930113,10020.0,True,16.446128811236726,7681.0,True,6.164354230900994,2879.0,True,7.144998287084618,3337.0,True,18.24468996231586,8521.0,True,47.43490921548476,22154.0,True,False,364e66cd3faef8d47048
1355,breast_oncology,1355,"(6, 838, 2038)",Breast Neoplasms,C0006142,D001943,6,levonorgestrel,DB00367,144,838,ESR1,2099,72,2038,5.880652620760534,3.400672319287428,11.731864508393286,0.710859883521754,36.624272010962656,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,13.339328537170264,6230.0,True,6.404162384378211,2991.0,True,36.624272010962656,17105.0,True,6.909472422062351,3227.0,True,2.460174717368962,1149.0,True,2.896968139773896,1353.0,True,0.710859883521754,332.0,True,4.911784857828024,2294.0,True,5.357142857142857,2502.0,True,26.82425488180884,12528.0,True,True,62b334c825aaeca64ae3
5399,breast_oncology,5399,"(6, 838, 2228)",Breast Neoplasms,C0006142,D001943,6,levonorgestrel,DB00367,144,838,AR,367,262,2228,8.455378554299418,5.457241349777322,13.108620246659816,0.7386947584789312,29.211630695443645,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,13.49563206577595,6303.0,True,8.15775950668037,3810.0,True,29.211630695443645,13643.0,True,11.947584789311408,5580.0,True,8.752997601918466,4088.0,True,3.1753168893456665,1483.0,True,0.7386947584789312,345.0,True,6.4898081534772185,3031.0,True,5.113052415210689,2388.0,True,25.93139773895169,12111.0,True,True,62b334c825aaeca64ae3
7060,breast_oncology,7060,"(6, 838, 2315)",Breast Neoplasms,C0006142,D001943,6,levonorgestrel,DB00367,144,838,PGR,5241,349,2315,13.027792052072629,8.123501199040767,20.756787427201097,0.9592326139088728,44.50368276807126,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,14.439876670092495,6744.0,True,16.23629667694416,7583.0,True,44.50368276807126,20785.0,True,22.263617677286742,10398.0,True,7.795906132237067,3641.0,True,9.106286399451868,4253.0,True,0.9592326139088728,448.0,True,11.61570743405276,5425.0,True,6.395597807468311,2987.0,True,41.655960945529294,19455.0,True,False,62b334c825aaeca64ae3
20168,breast_oncology,20168,"(6, 845, 3411)",Breast Neoplasms,C0006142,D001943,6,mexiletine,DB00379,151,845,AHR,196,1445,3411,45.89649708804385,24.08091384035629,65.73580421377184,5.453494347379239,81.29496402877697,9,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,38.46779719081877,17966.0,True,81.29496402877697,37968.0,True,65.474049331963,30579.0,True,65.82305584104145,30742.0,True,43.88703323055841,20497.0,True,19.28528605686879,9007.0,True,69.81200753682768,32605.0,False,7.181397738951696,3354.0,True,5.453494347379239,2547.0,True,47.905960945529294,22374.0,True,False,9bc8e52283563d7b8a3e
22296,breast_oncology,22296,"(6, 848, 3508)",Breast Neoplasms,C0006142,D001943,6,valrubicin,DB00385,154,848,TOP2A,7153,1542,3508,15.506166495375128,10.661292394655703,22.182254196642685,1.826396026036314,42.44390202124015,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,12.153134635149025,5676.0,True,19.516529633436107,9115.0,True,31.74674546077424,14827.0,True,23.07082905104488,10775.0,True,10.164011647824598,4747.0,True,18.606543336759163,8690.0,True,1.826396026036314,853.0,True,12.405789653991093,5794.0,True,9.00779376498801,4207.0,True,42.44390202124015,19823.0,True,False,71bb98b74b18a70b7e95
1381,breast_oncology,1381,"(6, 857, 2038)",Breast Neoplasms,C0006142,D001943,6,progesterone,DB00396,163,857,ESR1,2099,72,2038,3.816589585474477,2.061921891058582,7.964521240150736,0.1177629325111339,18.83350462487153,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,8.939277149708804,4175.0,True,5.040253511476533,2354.0,True,18.83350462487153,8796.0,True,3.74486125385406,1749.0,True,1.2183110654333675,569.0,True,1.5009421034600892,701.0,True,0.1177629325111339,55.0,True,3.813377869133265,1781.0,True,3.81980130181569,1784.0,True,13.89816718054128,6491.0,True,True,57a6df905688ca5a720f
5413,breast_oncology,5413,"(6, 857, 2228)",Breast Neoplasms,C0006142,D001943,6,progesterone,DB00396,163,857,AR,367,262,2228,6.05087358684481,3.889923775265502,8.77280318602261,0.1306097978759849,14.356372045220969,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,9.097721822541969,4249.0,True,6.6996402877697845,3129.0,True,13.28365878725591,6204.0,True,7.798047276464542,3642.0,True,5.402106885919835,2523.0,True,1.710774237752655,799.0,True,0.1306097978759849,61.0,True,4.530661185337444,2116.0,True,3.676344638574855,1717.0,True,14.356372045220969,6705.0,True,True,57a6df905688ca5a720f
7064,breast_oncology,7064,"(6, 857, 2315)",Breast Neoplasms,C0006142,D001943,6,progesterone,DB00396,163,857,PGR,5241,349,2315,8.411485097636177,5.328772696128811,15.967583076396028,0.1648681055155875,32.140715998629666,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,10.731414868105515,5012.0,True,12.206663240835905,5701.0,True,24.87581363480644,11618.0,True,17.221223021582734,8043.0,True,5.46205892428914,2551.0,True,5.284343953408702,2468.0,True,0.1648681055155875,77.0,True,6.091555327166838,2845.0,True,4.954607742377527,2314.0,True,32.140715998629666,15011.0,True,True,57a6df905688ca5a720f
41180,breast_oncology,41180,"(6, 857, 5321)",Breast Neoplasms,C0006142,D001943,6,progesterone,DB00396,163,857,CYP17A1,1586,3355,5321,16.09391058581706,11.129132408359029,45.51216169921206,2.027663583418979,92.11844809866392,9,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,15.369133264816718,7178.0,True,92.11844809866392,43023.0,False,42.16555327166838,19693.0,True,63.10166152792052,29471.0,True,10.485183281945872,4897.0,True,16.818687906817402,7855.0,True,2.027663583418979,947.0,True,13.060979787598493,6100.0,True,2.646454265159301,1236.0,True,46.62769784172662,21777.0,True,False,57a6df905688ca5a720f
15281,breast_oncology,15281,"(6, 859, 3159)",Breast Neoplasms,C0006142,D001943,6,sorafenib,DB00398,165,859,KIT,3815,1193,3159,15.676387461459404,7.46724049331963,28.43011305241521,0.5310037684138403,45.67274751627269,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,15.763103802672148,7362.0,True,19.694244604316548,9198.0,True,45.67274751627269,21331.0,True,31.34206920178143,14638.0,True,15.58967112024666,7281.0,True,5.464200068516615,2552.0,True,0.5310037684138403,248.0,True,4.579907502569373,2139.0,True,13.476361767728674,6294.0,True,36.59857828023296,17093.0,True,False,9e16c7a1c1d0e7e3692e
2347,breast_oncology,2347,"(6, 859, 2041)",Breast Neoplasms,C0006142,D001943,6,sorafenib,DB00398,165,859,FGFR1,2260,75,2041,24.795520726276123,13.443709318259678,35.68591555327167,6.941589585474477,41.54676258992806,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,21.42000685166153,10004.0,True,35.94981157930798,16790.0,True,34.89422747516273,16297.0,True,41.54676258992806,19404.0,True,24.462572798903736,11425.0,True,10.784943473792394,5037.0,True,9.451010620075367,4414.0,True,6.941589585474477,3242.0,True,25.12846865364851,11736.0,True,40.36270983213429,18851.0,True,False,9e16c7a1c1d0e7e3692e
1226,breast_oncology,1226,"(6, 859, 2035)",Breast Neoplasms,C0006142,D001943,6,sorafenib,DB00398,165,859,KDR,3791,69,2035,29.87003254539226,15.36378040424803,42.91923603973964,0.5995203836930456,54.03605686879068,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,22.413497773210004,10468.0,True,54.03605686879068,25237.0,True,41.1206748886605,19205.0,True,37.144570058239125,17348.0,True,22.5954950325454,10553.0,True,13.01387461459404,6078.0,True,0.5995203836930456,280.0,True,6.909472422062351,3227.0,True,52.012675573826655,24292.0,True,43.51875642343269,20325.0,True,False,9e16c7a1c1d0e7e3692e
5429,breast_oncology,5429,"(6, 874, 2228)",Breast Neoplasms,C0006142,D001943,6,spironolactone,DB00421,180,874,AR,367,262,2228,5.773595409386776,4.358834361082563,12.134399623158616,0.0685166152792052,19.694244604316548,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,13.356457690990066,6238.0,True,5.948098663926002,2778.0,True,13.636947584789311,6369.0,True,8.468225419664268,3955.0,True,5.599092154847551,2615.0,True,2.3659643713600547,1105.0,True,0.0685166152792052,32.0,True,4.53708461801987,2119.0,True,4.299417608770127,2008.0,True,19.694244604316548,9198.0,True,True,30edfe084c585ef92911
7069,breast_oncology,7069,"(6, 874, 2315)",Breast Neoplasms,C0006142,D001943,6,spironolactone,DB00421,180,874,PGR,5241,349,2315,9.10093353888318,5.648873758136348,17.718503768413843,0.0920692017814319,35.63292223364166,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,13.81466255566975,6452.0,True,11.881209318259678,5549.0,True,24.79659129838986,11581.0,True,19.019784172661872,8883.0,True,5.314319972593354,2482.0,True,6.32065775950668,2952.0,True,0.0920692017814319,43.0,True,6.11296676944159,2855.0,True,5.494176087701268,2566.0,True,35.63292223364166,16642.0,True,True,30edfe084c585ef92911
36837,breast_oncology,36837,"(6, 880, 4878)",Breast Neoplasms,C0006142,D001943,6,Trifluridine,DB00432,186,880,TYMS,7298,2912,4878,18.910585817060635,14.314084446728332,33.47197242206235,0.6723192874272012,43.43739294278863,10,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,17.51027749229188,8178.0,True,23.37273038711888,10916.0,True,36.83838643371018,17205.0,True,37.01610140459061,17288.0,True,14.052329564919493,6563.0,True,15.099349092154847,7052.0,True,0.6723192874272012,314.0,True,5.301473107228503,2476.0,True,20.3108941418294,9486.0,True,43.43739294278863,20287.0,True,False,33c9a864bae31ba49cb8
34334,breast_oncology,34334,"(6, 883, 4528)",Breast Neoplasms,C0006142,D001943,6,Nitric Oxide,DB00435,189,883,GUCY1A2,2977,2562,4528,35.37063206577595,22.719681397738952,58.31781003768414,16.343353888317917,91.5853031860226,9,1,1,True,True,False,False,False,True,False,hierarchy_or_normalization_only,True,False,dise_info,,24.640287769784173,11508.0,True,91.5853031860226,42774.0,False,68.54659129838986,32014.0,True,60.53871188763275,28274.0,True,42.90853031860226,20040.0,True,27.83273381294964,12999.0,True,22.07947927372388,10312.0,True,21.20161014045906,9902.0,True,16.343353888317917,7633.0,True,51.6551044878383,24125.0,True,False,d31825e87acc9d4bb0e8
